PC1,PC2
-0.6683095404596245,1.0370707044448508
-1.9296858708270794,0.6484583965745455
-0.5425458881378026,1.4820323357629201
2.804699839970086,-0.14167342177204267
2.7611609661278265,2.130904521650067
1.6877939594263132,0.47132171104362175
1.919725958427149,-0.08336032283575505
2.262978077690143,0.189549289827017
-1.5599853653099067,-1.3458247182377026
0.29016057330282785,0.6171740567333712
2.3670049210904165,0.334189094447783
2.563755153600964,-0.2912017235162384
0.6094038162557954,-1.0886759923426956
1.5909180147543511,0.7094038087119542
2.4371848884968417,-0.06703564629036068
3.4199036104587512,0.8545377424103566
2.7921242343477664,-0.36692341165096887
2.24021487060674,-1.140932898973019
1.84725156872323,0.25161392228067214
2.5985415810515446,0.4262363982138649
3.195233233608382,0.14875424182249422
3.149497453779944,0.0006252638748547588
1.8766869791757634,0.475778991081185
2.287189958712653,-1.0770742280068069
1.7261910944648675,-0.23026000245949463
-0.3867948156730713,-0.9490996856697022
3.415170854090443,1.2684688928196741
2.1451877446005305,0.07213203237252616
2.849010672635058,0.09071412654713792
2.9633316694995537,-1.2257139797852823
2.7059518362844783,-0.4450154428772456
1.0942473345257968,0.6984961781350953
0.7025148359520723,-0.7780631690030344
2.190006957808694,-0.4259864419160654
1.3869704379911205,1.1415663485469392
3.059555344782976,2.044765393064094
-0.22106857105759803,0.3515237797943172
2.2497407286346696,0.6090708172418433
1.6624745939725942,-1.1705743735034828
3.3317725143390122,1.2447355608584025
2.491191513870829,-0.2898689200346863
2.8843183115367346,-1.4409681295252632
2.8033390579039406,0.5690085100159263
1.8755310557910259,0.3448528291824413
1.2437821548331487,-0.13480045364122695
2.8677967381263354,0.8841023081640109
2.379836166182848,-0.8857531184039074
0.838103503689483,-0.9515046468676627
1.8291831757522787,-0.06295824290311773
2.8942426551625315,0.7058559281334895
4.258071274536078,0.03413487431120199
4.349700331384012,1.827143083788898
0.38101964783964365,-0.5576478569335866
-1.9929734607241438,-0.17015088005059117
-3.3681563248726,0.3474618928118617
-0.17698464967636984,-0.9281300683142726
-2.2056104303532966,-0.41191697632454
-0.03208722473047244,-1.2699778891839948
-1.9371823663906287,0.3862817202006583
-1.4891748223361148,-0.3872919114392974
-1.1819783491531313,-0.2510006801422093
-1.7406659030064149,-0.8965596288590469
